id,t_start,t_end,grasp_mode,obj_id,tray_id,grasp_idx,hyp_center,hyp_width,pipeline_ok,task_success,fail_reason,sumF_after_close,nC_after_close,sumF_after_lift,nC_after_lift,obj_dz_m,slip_pos_max_m,slip_ang_max_rad,extra,grasp_ok,lift_ok,transfer_ok,task_ok,pipe_ok,src,eps,nC_close,dz,slip,_file,_path,lift_close_ratio
56,1771397014.7193434,1771397048.0510123,,4,2,0,"[0.35426624756844793, 0.025885632040319427, 0.6771087015515593]",0.060714285714285714,False,False,lift_contacts_dropped,50.043470569587925,2,,0.0,,,,"{'events': [{'t': 1771397014.719762, 'name': 'plan_points_ready'}, {'t': 1771397016.1331067, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397021.279215, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 0.0005493879911822115, 'stopped_by_contact': False}, {'t': 1771397026.5732574, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.00011388623209097754, 'stopped_by_contact': False}, {'t': 1771397031.212429, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.00010233876010119154, 'stopped_by_contact': False}, {'t': 1771397033.6146927, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.00011017764070381101, 'stopped_by_contact': False}, {'t': 1771397034.614823, 'name': 'close_start', 'target_w': 0.060714285714285714}, {'t': 1771397041.170417, 'name': 'close_done', 'ok': True, 'sumF': 50.043470569587925, 'nC': 2}, {'t': 1771397043.9033887, 'name': 'segment_done', 'tag': 'RETREAT_PRE', 'reached': True, 'err': 0.00010999637096638803, 'stopped_by_contact': False}, {'t': 1771397047.0179691, 'name': 'carry_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397021.2791867, 'tag': 'PRE_BACK', 'target_pos': [0.24294753980603515, -0.022685141201506123, 0.8484242737824506], 'reached': True, 'err_to_target_m': 0.0005493879911822115, 'stopped_by_contact': False, 'tcp_after_pos': [0.24349141120910645, -0.02261142060160637, 0.8484486937522888], 'tcp_after_quat': [-0.6233563423156738, 0.23291262984275818, 0.4251547157764435, 0.6135324239730835]}, {'t': 1771397026.5732412, 'tag': 'PRE', 'target_pos': [0.26945199403518105, -0.011120671382023849, 0.8076348518227146], 'reached': True, 'err_to_target_m': 0.00011388623209097754, 'stopped_by_contact': False, 'tcp_after_pos': [0.2693609595298767, -0.011149955913424492, 0.8076967000961304], 'tcp_after_quat': [-0.658397912979126, 0.20743721723556519, 0.438112735748291, 0.5757943391799927]}, {'t': 1771397031.212407, 'tag': 'GRASP_WP', 'target_pos': [0.32246090249347287, 0.0120082682569407, 0.7260560079032425], 'reached': True, 'err_to_target_m': 0.00010233876010119154, 'stopped_by_contact': False, 'tcp_after_pos': [0.32240185141563416, 0.011969069950282574, 0.7261298298835754], 'tcp_after_quat': [-0.6583978533744812, 0.20742830634117126, 0.4381103515625, 0.5757995843887329]}, {'t': 1771397033.6146696, 'tag': 'GRASP', 'target_pos': [0.35426624756844793, 0.025885632040319427, 0.6771087015515593], 'reached': True, 'err_to_target_m': 0.00011017764070381101, 'stopped_by_contact': False, 'tcp_after_pos': [0.3542386591434479, 0.02584761381149292, 0.6772083640098572], 'tcp_after_quat': [-0.658418595790863, 0.20741555094718933, 0.43806731700897217, 0.5758131146430969]}, {'t': 1771397043.9033766, 'tag': 'RETREAT_PRE', 'target_pos': [0.26945199403518105, -0.011120671382023849, 0.8076348518227146], 'reached': True, 'err_to_target_m': 0.00010999637096638803, 'stopped_by_contact': False, 'tcp_after_pos': [0.26954832673072815, -0.011090382002294064, 0.8076784610748291], 'tcp_after_quat': [-0.6583964824676514, 0.20745377242565155, 0.4381154179573059, 0.5757880806922913]}, {'t': 1771397043.9034014, 'tag': 'CARRY_UP', 'carry_z': 0.9076348518227145, 'ramp_steps': 260}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.0021745057096675953, 'rank_nofc': 14, 'tcp_goal': [0.35426624756844793, 0.025885632040319427, 0.6771087015515593], 'tcp_quat': [-0.6584174482380668, 0.20746219657350073, 0.43808092254906417, 0.5757872924501997], 'R_hand_used': [[-0.7776763166847998, 0.530089084582918, 0.3379720533914118], [-0.2508568616915328, 0.23128939638964546, -0.9399872605838809], [-0.5764463387079829, -0.8157884391947201, -0.04689180169714177]], 'approach_axis': [0.530089084582918, 0.23128939638964546, -0.8157884391947201], 'pre_back_s': [0.24294753980603515, -0.022685141201506123, 0.8484242737824506], 'pre_s': [0.26945199403518105, -0.011120671382023849, 0.8076348518227146], 'grasp_wp_s': [0.32246090249347287, 0.0120082682569407, 0.7260560079032425], 'grasp': [0.35426624756844793, 0.025885632040319427, 0.6771087015515593], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.08493668150488633, 'gripper_opening_after_m': 0.055960404890373176, 'gripper_opening_delta_m': 0.02897627661451315, 'close': {'ok_close': True, 'target_w': 0.060714285714285714, 'sumF_close': 50.043470569587925, 'nC_close': 2, 'grasp_contact_stop': False, 'grasp_err_m': 0.00011017764070381101}, 'gripper_opening_m': 0.055960404890373176, 'carry': {'ok': False, 'carry_z': 0.9076348518227145, 'sumF_ref': 50.043470569587925, 'nC_ref': 2, 'sumF_after': 0.0, 'nC_after': 0, 'sumF_ratio': 0.0}}",True,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
57,1771397070.2384977,1771397097.2206807,,4,2,0,"[0.42428568486722895, -0.001122954129899302, 0.6603086599073993]",0.06785714285714287,False,False,no_contact_after_close,,0,,,,,,"{'events': [{'t': 1771397070.2388365, 'name': 'plan_points_ready'}, {'t': 1771397071.6493216, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397076.5484426, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 7.138740960999632e-05, 'stopped_by_contact': False}, {'t': 1771397081.507574, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.00013780799807972107, 'stopped_by_contact': False}, {'t': 1771397085.9589872, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.00013267229177176397, 'stopped_by_contact': False}, {'t': 1771397088.2867486, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.001001242612740744, 'stopped_by_contact': False}, {'t': 1771397089.2868466, 'name': 'close_start', 'target_w': 0.06785714285714287}, {'t': 1771397095.9057405, 'name': 'close_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397076.5484202, 'tag': 'PRE_BACK', 'target_pos': [0.4679174885631202, -0.12285626846967683, 0.8257694283272762], 'reached': True, 'err_to_target_m': 7.138740960999632e-05, 'stopped_by_contact': False, 'tcp_after_pos': [0.46790382266044617, -0.12279440462589264, 0.8258023262023926], 'tcp_after_quat': [0.6266274452209473, 0.5170486569404602, -0.5801141262054443, 0.058876220136880875]}, {'t': 1771397081.5075603, 'tag': 'PRE', 'target_pos': [0.4575289638736223, -0.09387214600782504, 0.7863740072749246], 'reached': True, 'err_to_target_m': 0.00013780799807972107, 'stopped_by_contact': False, 'tcp_after_pos': [0.45757240056991577, -0.09391727298498154, 0.7864967584609985], 'tcp_after_quat': [0.6266080141067505, 0.5170758962631226, -0.5801125168800354, 0.0588601678609848]}, {'t': 1771397085.958964, 'tag': 'GRASP_WP', 'target_pos': [0.43675191449462647, -0.03590390108412145, 0.7075831651702212], 'reached': True, 'err_to_target_m': 0.00013267229177176397, 'stopped_by_contact': False, 'tcp_after_pos': [0.4367761015892029, -0.03594951704144478, 0.7077053785324097], 'tcp_after_quat': [0.6266016364097595, 0.5170888304710388, -0.580109179019928, 0.058846257627010345]}, {'t': 1771397088.2867353, 'tag': 'GRASP', 'target_pos': [0.42428568486722895, -0.001122954129899302, 0.6603086599073993], 'reached': True, 'err_to_target_m': 0.001001242612740744, 'stopped_by_contact': False, 'tcp_after_pos': [0.42513754963874817, -0.0015363097190856934, 0.6606341600418091], 'tcp_after_quat': [0.6274934411048889, 0.5148654580116272, -0.5811756253242493, 0.0583137571811676]}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.006055783781349167, 'rank_nofc': 14, 'tcp_goal': [0.42428568486722895, -0.001122954129899302, 0.6603086599073993], 'tcp_quat': [0.6266163996656374, 0.5170586863621826, -0.5801168518086622, 0.05887818590186823], 'R_hand_used': [[0.7163073606194236, -0.20777049378995827, 0.6661345112157995], [-0.4583673481646385, 0.5796824492370358, 0.6736969884028491], [-0.526120840928158, -0.7879084210470328, 0.3199955949450235]], 'approach_axis': [-0.20777049378995827, 0.5796824492370358, -0.7879084210470328], 'pre_back_s': [0.4679174885631202, -0.12285626846967683, 0.8257694283272762], 'pre_s': [0.4575289638736223, -0.09387214600782504, 0.7863740072749246], 'grasp_wp_s': [0.43675191449462647, -0.03590390108412145, 0.7075831651702212], 'grasp': [0.42428568486722895, -0.001122954129899302, 0.6603086599073993], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.085, 'gripper_opening_after_m': 0.085, 'gripper_opening_delta_m': 0.0, 'close': {'ok_close': False, 'target_w': 0.06785714285714287, 'sumF_close': 0.0, 'nC_close': 0, 'grasp_contact_stop': False, 'grasp_err_m': 0.001001242612740744}, 'gripper_opening_m': 0.085}",False,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
58,1771397116.5962455,1771397143.5107174,,4,2,0,"[0.34860805007347045, 0.028624521238047384, 0.6602132647821287]",0.053571428571428575,False,False,no_contact_after_close,,0,,,,,,"{'events': [{'t': 1771397116.596545, 'name': 'plan_points_ready'}, {'t': 1771397117.9932015, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397122.8566175, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 0.0001100686726133481, 'stopped_by_contact': False}, {'t': 1771397127.8513823, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.00013726573258592773, 'stopped_by_contact': False}, {'t': 1771397132.3086355, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.00013035246132116966, 'stopped_by_contact': False}, {'t': 1771397134.6400166, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.01527625592834963, 'stopped_by_contact': False}, {'t': 1771397135.6401103, 'name': 'close_start', 'target_w': 0.053571428571428575}, {'t': 1771397142.2023945, 'name': 'close_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397122.8566022, 'tag': 'PRE_BACK', 'target_pos': [0.3810538194640528, -0.15053883006706004, 0.7648448355329104], 'reached': True, 'err_to_target_m': 0.0001100686726133481, 'stopped_by_contact': False, 'tcp_after_pos': [0.3810870945453644, -0.15047626197338104, 0.7649290561676025], 'tcp_after_quat': [0.366611123085022, 0.6863539218902588, 0.3258204460144043, 0.5369876027107239]}, {'t': 1771397127.8513684, 'tag': 'PRE', 'target_pos': [0.3733286362758189, -0.10788088928012969, 0.7399325567827243], 'reached': True, 'err_to_target_m': 0.00013726573258592773, 'stopped_by_contact': False, 'tcp_after_pos': [0.3733569085597992, -0.10793974995613098, 0.7400532960891724], 'tcp_after_quat': [0.3666153848171234, 0.6863532662391663, 0.32584452629089355, 0.536970853805542]}, {'t': 1771397132.308612, 'tag': 'GRASP_WP', 'target_pos': [0.3578782698993511, -0.02256500770626901, 0.690107999282352], 'reached': True, 'err_to_target_m': 0.00013035246132116966, 'stopped_by_contact': False, 'tcp_after_pos': [0.35787343978881836, -0.022616971284151077, 0.6902274489402771], 'tcp_after_quat': [0.36662557721138, 0.6863492131233215, 0.3258572518825531, 0.5369613170623779]}, {'t': 1771397134.640003, 'tag': 'GRASP', 'target_pos': [0.34860805007347045, 0.028624521238047384, 0.6602132647821287], 'reached': True, 'err_to_target_m': 0.01527625592834963, 'stopped_by_contact': False, 'tcp_after_pos': [0.35012009739875793, 0.026981515809893608, 0.6753254532814026], 'tcp_after_quat': [0.35181310772895813, 0.6811172366142273, 0.3195284605026245, 0.5569635629653931]}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.002771143838394372, 'rank_nofc': 13, 'tcp_goal': [0.34860805007347045, 0.028624521238047384, 0.6602132647821287], 'tcp_quat': [0.36659586274163936, 0.6863615414337603, 0.32582152526039654, 0.5369875618097446], 'R_hand_used': [[0.15331038999975685, -0.15450366376467783, -0.9760248676142498], [0.5188956141954039, 0.8531588157386066, -0.05354789161370401], [0.8409775656263948, -0.49824557500372213, 0.2109693842772291]], 'approach_axis': [-0.15450366376467783, 0.8531588157386066, -0.49824557500372213], 'pre_back_s': [0.3810538194640528, -0.15053883006706004, 0.7648448355329104], 'pre_s': [0.3733286362758189, -0.10788088928012969, 0.7399325567827243], 'grasp_wp_s': [0.3578782698993511, -0.02256500770626901, 0.690107999282352], 'grasp': [0.34860805007347045, 0.028624521238047384, 0.6602132647821287], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.085, 'gripper_opening_after_m': 0.085, 'gripper_opening_delta_m': 0.0, 'close': {'ok_close': False, 'target_w': 0.053571428571428575, 'sumF_close': 0.0, 'nC_close': 0, 'grasp_contact_stop': False, 'grasp_err_m': 0.01527625592834963}, 'gripper_opening_m': 0.085}",False,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
59,1771397219.3761923,1771397246.4599779,,4,2,0,"[0.36543826753792025, 0.027993055089464862, 0.6609605360354365]",0.060714285714285714,False,False,no_contact_after_close,,0,,,,,,"{'events': [{'t': 1771397219.37651, 'name': 'plan_points_ready'}, {'t': 1771397220.7674232, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397225.694631, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 9.854634420747867e-05, 'stopped_by_contact': False}, {'t': 1771397230.682532, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.000138824120163926, 'stopped_by_contact': False}, {'t': 1771397235.1688268, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.00012884504045282156, 'stopped_by_contact': False}, {'t': 1771397237.5360394, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.007919544240231604, 'stopped_by_contact': False}, {'t': 1771397238.5361638, 'name': 'close_start', 'target_w': 0.060714285714285714}, {'t': 1771397245.1498995, 'name': 'close_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397225.694601, 'tag': 'PRE_BACK', 'target_pos': [0.335663781127677, -0.1449304021355131, 0.7763336607238467], 'reached': True, 'err_to_target_m': 9.854634420747867e-05, 'stopped_by_contact': False, 'tcp_after_pos': [0.3357272148132324, -0.14488400518894196, 0.7763931155204773], 'tcp_after_quat': [0.22844921052455902, 0.5112832188606262, 0.40951406955718994, 0.7202073931694031]}, {'t': 1771397230.6825104, 'tag': 'PRE', 'target_pos': [0.34275294455868727, -0.10375815041528025, 0.748863869131368], 'reached': True, 'err_to_target_m': 0.000138824120163926, 'stopped_by_contact': False, 'tcp_after_pos': [0.3427146375179291, -0.10380791872739792, 0.7489876747131348], 'tcp_after_quat': [0.2284567803144455, 0.5112717151641846, 0.4095389246940613, 0.7201990485191345]}, {'t': 1771397235.168795, 'tag': 'GRASP_WP', 'target_pos': [0.35693127142070785, -0.02141364697481455, 0.6939242859464109], 'reached': True, 'err_to_target_m': 0.00012884504045282156, 'stopped_by_contact': False, 'tcp_after_pos': [0.35687530040740967, -0.021456511691212654, 0.6940321326255798], 'tcp_after_quat': [0.2284669280052185, 0.5112625360488892, 0.40954703092575073, 0.7201977372169495]}, {'t': 1771397237.5360186, 'tag': 'GRASP', 'target_pos': [0.36543826753792025, 0.027993055089464862, 0.6609605360354365], 'reached': True, 'err_to_target_m': 0.007919544240231604, 'stopped_by_contact': False, 'tcp_after_pos': [0.366178959608078, 0.027161236852407455, 0.6688013672828674], 'tcp_after_quat': [0.2181873768568039, 0.5074921250343323, 0.4069831967353821, 0.7274686694145203]}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.0021551892638307143, 'rank_nofc': 22, 'tcp_goal': [0.36543826753792025, 0.027993055089464862, 0.6609605360354365], 'tcp_quat': [0.22842912908501312, 0.5112903439181117, 0.40950036618542357, 0.7202164725244525], 'R_hand_used': [[-0.3562706025214927, 0.14178326862020615, -0.9235630798804937], [0.5602591661589329, 0.8234450344046569, -0.08971032298019387], [0.7477840092659578, -0.5493958318495726, -0.372804634403123]], 'approach_axis': [0.14178326862020615, 0.8234450344046569, -0.5493958318495726], 'pre_back_s': [0.335663781127677, -0.1449304021355131, 0.7763336607238467], 'pre_s': [0.34275294455868727, -0.10375815041528025, 0.748863869131368], 'grasp_wp_s': [0.35693127142070785, -0.02141364697481455, 0.6939242859464109], 'grasp': [0.36543826753792025, 0.027993055089464862, 0.6609605360354365], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.085, 'gripper_opening_after_m': 0.05471478100141442, 'gripper_opening_delta_m': 0.030285218998585585, 'close': {'ok_close': False, 'target_w': 0.060714285714285714, 'sumF_close': 0.0, 'nC_close': 0, 'grasp_contact_stop': False, 'grasp_err_m': 0.007919544240231604}, 'gripper_opening_m': 0.05471478100141442}",False,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
60,1771397286.8987927,1771397314.0811274,,4,2,0,"[0.3264645103522795, 0.04843981248830804, 0.6624411207033954]",0.039285714285714285,False,False,no_contact_after_close,,0,,,,,,"{'events': [{'t': 1771397286.8991237, 'name': 'plan_points_ready'}, {'t': 1771397288.338172, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397293.3500123, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 0.00010335809184580026, 'stopped_by_contact': False}, {'t': 1771397298.342351, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.00013437457166668625, 'stopped_by_contact': False}, {'t': 1771397302.8211203, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.0001261187125857207, 'stopped_by_contact': False}, {'t': 1771397305.1803644, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.0188898710481318, 'stopped_by_contact': False}, {'t': 1771397306.1804736, 'name': 'close_start', 'target_w': 0.039285714285714285}, {'t': 1771397312.7711594, 'name': 'close_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397293.3499937, 'tag': 'PRE_BACK', 'target_pos': [0.2799253063790951, -0.12369701414755838, 0.7733600794493015], 'reached': True, 'err_to_target_m': 0.00010335809184580026, 'stopped_by_contact': False, 'tcp_after_pos': [0.2800075113773346, -0.12367286533117294, 0.7734178900718689], 'tcp_after_quat': [0.6954910755157471, 0.3125893175601959, -0.5399011373519897, -0.35649237036705017]}, {'t': 1771397298.3423235, 'tag': 'PRE', 'target_pos': [0.2910060692298533, -0.08271205542473303, 0.7469508035574192], 'reached': True, 'err_to_target_m': 0.00013437457166668625, 'stopped_by_contact': False, 'tcp_after_pos': [0.29094457626342773, -0.08274094760417938, 0.7470667362213135], 'tcp_after_quat': [0.6954871416091919, 0.3126084804534912, -0.5398921370506287, -0.3564969599246979]}, {'t': 1771397302.8211074, 'tag': 'GRASP_WP', 'target_pos': [0.3131675949313697, -0.0007421379790823607, 0.6941322517736543], 'reached': True, 'err_to_target_m': 0.0001261187125857207, 'stopped_by_contact': False, 'tcp_after_pos': [0.3130974769592285, -0.0007700485293753445, 0.6942332983016968], 'tcp_after_quat': [0.6954827308654785, 0.312618225812912, -0.5398865938186646, -0.3565053343772888]}, {'t': 1771397305.180342, 'tag': 'GRASP', 'target_pos': [0.3264645103522795, 0.04843981248830804, 0.6624411207033954], 'reached': True, 'err_to_target_m': 0.0188898710481318, 'stopped_by_contact': False, 'tcp_after_pos': [0.338081032037735, 0.036354053765535355, 0.6711484789848328], 'tcp_after_quat': [0.6597058773040771, 0.24272377789020538, -0.5696169137954712, -0.4259224534034729]}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.0022823043216485765, 'rank_nofc': 4, 'tcp_goal': [0.3264645103522795, 0.04843981248830804, 0.6624411207033954], 'tcp_quat': [0.6955117625464091, 0.31255995572002515, -0.5399061451518348, -0.3564702184855972], 'R_hand_used': [[0.049857328360542436, 0.22161525701516402, 0.9738587806591117], [-0.5504705148262532, 0.8196991744565066, -0.15835237826518872], [-0.8333645415516963, -0.5281855178376481, 0.16286067552023334]], 'approach_axis': [0.22161525701516402, 0.8196991744565066, -0.5281855178376481], 'pre_back_s': [0.2799253063790951, -0.12369701414755838, 0.7733600794493015], 'pre_s': [0.2910060692298533, -0.08271205542473303, 0.7469508035574192], 'grasp_wp_s': [0.3131675949313697, -0.0007421379790823607, 0.6941322517736543], 'grasp': [0.3264645103522795, 0.04843981248830804, 0.6624411207033954], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.085, 'gripper_opening_after_m': 0.085, 'gripper_opening_delta_m': 0.0, 'close': {'ok_close': False, 'target_w': 0.039285714285714285, 'sumF_close': 0.0, 'nC_close': 0, 'grasp_contact_stop': False, 'grasp_err_m': 0.0188898710481318}, 'gripper_opening_m': 0.085}",False,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
61,1771397354.3303132,1771397381.3505855,,4,2,0,"[0.37113085966346804, -0.0048110252394131464, 0.6618163947474812]",0.053571428571428575,False,False,no_contact_after_close,,0,,,,,,"{'events': [{'t': 1771397354.330624, 'name': 'plan_points_ready'}, {'t': 1771397355.768189, 'name': 'gripper_opened', 'width': 0.085}, {'t': 1771397360.656302, 'name': 'segment_done', 'tag': 'PRE_BACK', 'reached': True, 'err': 9.10436511249024e-05, 'stopped_by_contact': False}, {'t': 1771397365.625703, 'name': 'segment_done', 'tag': 'PRE', 'reached': True, 'err': 0.0001277106823714496, 'stopped_by_contact': False}, {'t': 1771397370.1022766, 'name': 'segment_done', 'tag': 'GRASP_WP', 'reached': True, 'err': 0.00012369024089268831, 'stopped_by_contact': False}, {'t': 1771397372.4491062, 'name': 'segment_done', 'tag': 'GRASP', 'reached': True, 'err': 0.0008159352373234957, 'stopped_by_contact': False}, {'t': 1771397373.4492204, 'name': 'close_start', 'target_w': 0.053571428571428575}, {'t': 1771397380.0389786, 'name': 'close_done', 'ok': False, 'sumF': 0.0, 'nC': 0}], 'segments': [{'t': 1771397360.6562798, 'tag': 'PRE_BACK', 'target_pos': [0.32568661687609773, -0.14494086337815076, 0.8114775094723614], 'reached': True, 'err_to_target_m': 9.10436511249024e-05, 'stopped_by_contact': False, 'tcp_after_pos': [0.3257661759853363, -0.14490747451782227, 0.8115065693855286], 'tcp_after_quat': [0.4443880021572113, 0.619269847869873, 0.09122554212808609, 0.640860378742218]}, {'t': 1771397365.6256866, 'tag': 'PRE', 'target_pos': [0.33650667468261447, -0.11157661620226086, 0.7758439107283424], 'reached': True, 'err_to_target_m': 0.0001277106823714496, 'stopped_by_contact': False, 'tcp_after_pos': [0.33645057678222656, -0.11161252856254578, 0.7759528756141663], 'tcp_after_quat': [0.44439366459846497, 0.6192699670791626, 0.09125284850597382, 0.6408525109291077]}, {'t': 1771397370.102253, 'tag': 'GRASP_WP', 'target_pos': [0.35814679029564794, -0.04484812185048104, 0.7045767132403041], 'reached': True, 'err_to_target_m': 0.00012369024089268831, 'stopped_by_contact': False, 'tcp_after_pos': [0.3580828309059143, -0.04488346725702286, 0.7046765089035034], 'tcp_after_quat': [0.4444052278995514, 0.6192656755447388, 0.09126818925142288, 0.6408464908599854]}, {'t': 1771397372.4490829, 'tag': 'GRASP', 'target_pos': [0.37113085966346804, -0.0048110252394131464, 0.6618163947474812], 'reached': True, 'err_to_target_m': 0.0008159352373234957, 'stopped_by_contact': False, 'tcp_after_pos': [0.3717104196548462, -0.004801422357559204, 0.6623906493186951], 'tcp_after_quat': [0.4449748992919922, 0.6180702447891235, 0.09191204607486725, 0.6415128707885742]}], 'tool_link': 19, 'selected_source': 'eps', 'fc_ok': True, 'fc_eps': 0.002857980186347214, 'rank_nofc': 8, 'tcp_goal': [0.37113085966346804, -0.0048110252394131464, 0.6618163947474812], 'tcp_quat': [0.4443809945189593, 0.6192573612334281, 0.09121262244362968, 0.6408791694036466], 'R_hand_used': [[0.43345986467459086, 0.21640115613033475, -0.8748045983771118], [0.588411578434593, 0.6672849435177981, 0.4566208695609079], [0.6825572211034004, -0.7126719748803817, 0.1619082954628957]], 'approach_axis': [0.21640115613033478, 0.6672849435177982, -0.7126719748803818], 'pre_back_s': [0.32568661687609773, -0.14494086337815076, 0.8114775094723614], 'pre_s': [0.33650667468261447, -0.11157661620226086, 0.7758439107283424], 'grasp_wp_s': [0.35814679029564794, -0.04484812185048104, 0.7045767132403041], 'grasp': [0.37113085966346804, -0.0048110252394131464, 0.6618163947474812], 'params': {'sum_force_thresh': 10.0, 'min_contacts': 2, 'reach_tol': 0.03, 'carry_z_margin': 0.1, 'slip_drop_sumf': 0.25, 'grasp_min_contacts': 2, 'grasp_min_sumf': 15.0}, 'gripper_opening_before_m': 0.085, 'gripper_opening_after_m': 0.085, 'gripper_opening_delta_m': 0.0, 'close': {'ok_close': False, 'target_w': 0.053571428571428575, 'sumF_close': 0.0, 'nC_close': 0, 'grasp_contact_stop': False, 'grasp_err_m': 0.0008159352373234957}, 'gripper_opening_m': 0.085}",False,False,False,False,False,eps,,,,,grasp_attempts.jsonl,./logs/eps/grasp_attempts.jsonl,
